State Code,Facility Name,Number of Beds,Inpatient Revenue,Net Patient Revenue,Less Total Operating Expense,Inpatient PPS Amount,Allowable Bad Debts,Net Income from service to patients
WI,DOVE HEALTHCARE - RICE LAKE,50.0,4715924.0,4318923.0,4763907.0,1221272.0,0.0,-444984.0
WI,LAKEVIEW HEALTH SYSTEM,50.0,4435215.0,4467121.0,7576600.0,193430.0,0.0,-3109479.0
CA,CASA DE MODESTO,143.0,6424019.0,6349991.0,8861919.0,401493.0,0.0,-2511928.0
AZ,LOOKOUT MOUTAIN HEALTHCARE INC,130.0,12662863.0,14065772.0,11739213.0,2379729.0,742.0,2326559.0
AZ,FREEDOM PLAZA CARE CENTER,213.0,12202175.0,11326497.0,13012264.0,1897271.0,5503.0,-1685767.0
AR,BAILEY CREEK HEALTH AND REHAB,115.0,7003896.0,6406726.0,5823604.0,1195526.0,1484.0,583122.0
CA,THE VINEYARDS HEALTHCARE CENTER,83.0,12503753.0,12569326.0,12011103.0,4051970.0,9652.0,558223.0
CO,LOWRY HILLS CARE AND REHABILITATION,108.0,7595004.0,7218719.0,7870107.0,1403645.0,172329.0,-651388.0
CO,CHERRY HILLS HEALTHCARE  INC.,82.0,10167434.0,9621590.0,9372529.0,2012293.0,63040.0,249061.0
CT,WINDSOR HEALTH AND REHABILITATION,96.0,14711938.0,9593245.0,9099477.0,1952522.0,0.0,493768.0
CT,CHESTERFIELDS,60.0,4795159.0,4233870.0,4698414.0,1022097.0,4167.0,-464544.0
CT,HARBOR VILLAGE NORTH REHAB & NURSING,128.0,11959661.0,11282493.0,11014970.0,1653677.0,0.0,267523.0
CT,COMPLETE CARE AT HARRINGTON CRT  LLC,125.0,4470527.0,4280558.0,4725125.0,689963.0,0.0,-444567.0
CT,COMPLETE CARE AT GROTON REGENCY  LLC,147.0,4445473.0,4292532.0,4975647.0,472247.0,0.0,-683115.0
DE,SHIPLEY MANOR,159.0,7904152.0,7658215.0,7567845.0,1954016.0,9079.0,90370.0
FL,2016 SIGNATURE HEALTHCARE OF PALM BE,120.0,9950655.0,7162829.0,9566677.0,1664278.0,300758.0,-2403848.0
FL,2015 SURREY PLACE CARE CENTER,60.0,7226890.0,5793128.0,6935087.0,1418147.0,113097.0,-1141959.0
FL,2018 WASHINGTON REHABILITATION & NUR,180.0,14975910.0,11527448.0,14344260.0,2003525.0,339401.0,-2816812.0
FL,2004 SIGNATURE HEALTHCARE AT THE COU,120.0,12280452.0,9962409.0,12272166.0,2484081.0,526891.0,-2309757.0
GA,3002 SIGNATURE HEALTHCARE OF BUCKHEA,179.0,16147493.0,14244079.0,15399187.0,1931432.0,197227.0,-1155108.0
GA,3005 SIGNATURE HEALTHCARE AT TOWER R,138.0,21587715.0,15038376.0,15931064.0,4887668.0,162513.0,-892688.0
IL,MANOR COURT OF CLINTON,134.0,7704267.0,7556241.0,9673749.0,1517766.0,59069.0,-2117508.0
IL,THE GARLANDS OF BARRINGTON,358.0,22832838.0,22036433.0,24333206.0,694261.0,0.0,-2296773.0
IL,THE ADMIRAL AT THE LAKE,36.0,4500802.0,4182719.0,29372941.0,883949.0,0.0,-25190222.0
IL,LITTLE SISTERS OF THE POOR OF PALATI,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL,MANOR COURT OF ROCHELLE,92.0,3804007.0,3839019.0,5227840.0,1411511.0,34788.0,-1388821.0
IN,FLATROCK RIVER LODGE,114.0,4984818.0,4811296.0,4594157.0,661751.0,37799.0,217139.0
IN,LODGE OF THE WABASH,117.0,5878305.0,5621853.0,5513468.0,902527.0,46872.0,108385.0
IN,PCH  DBA SUMMIT HEALTH & LIVING,34.0,1836108.0,2153770.0,2814543.0,327324.0,20744.0,-660773.0
IA,ZEARING HEALTH CARE CENTER,40.0,2244392.0,2077980.0,2221333.0,169882.0,0.0,-143353.0
IA,HALLMARK CARE CENTER,55.0,3675433.0,3675376.0,3292039.0,150109.0,11302.0,383337.0
IA,LAKE MILLS CARE CENTER,78.0,4212033.0,4212033.0,4467170.0,902902.0,6784.0,-255137.0
IA,REHABILITATION CENTER OF BELMOND,86.0,3248787.0,3248787.0,3497256.0,388577.0,4923.0,-248469.0
IA,LONGHOUSE-NORTHSHIRE  LTD,82.0,6352724.0,5707487.0,6459079.0,945630.0,4400.0,-751592.0
KS,VILLA ST FRANCIS CATHOLIC CENTER,170.0,15445342.0,13987110.0,16060132.0,1490809.0,34064.0,-2073022.0
KS,ROLLING HILLS HEALTH CENTER  INC.,70.0,4834123.0,4001185.0,5214736.0,682732.0,62921.0,-1213551.0
KS,SMOKY HILL REHAB,100.0,6596235.0,5141648.0,5348938.0,2027365.0,202600.0,-207290.0
KS,TOPSIDE MANOR INC,45.0,3680613.0,3536343.0,3418654.0,670855.0,14469.0,117689.0
KY,THE WILLOWS AT SPRINGHURST,106.0,7098458.0,6279265.0,8127427.0,2105987.0,17488.0,-1848162.0
ME,SUMMER COMMONS,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA,BEAR MOUNTAIN AT WORCESTER,173.0,19528724.0,14885116.0,15753521.0,1278953.0,0.0,-868405.0
MA,BEAR MOUNTAIN AT WEST SPRINGFIELD,168.0,15169730.0,8956778.0,11609145.0,1132261.0,0.0,-2652367.0
MA,GUARDIAN OP 1 LLC,123.0,4507707.0,4507707.0,4990837.0,839802.0,2597.0,-483130.0
MA,ADVOCATE HEALTHCARE OF EAST BOSTON,134.0,15408281.0,13322892.0,13854701.0,2713008.0,11861.0,-531809.0
MA,BEAR MOUNTAIN AT READING,123.0,15268927.0,8465688.0,9842608.0,1102240.0,0.0,-1376920.0
MA,BELVIDERE HEALTH CARE CENTER,115.0,11188773.0,8027983.0,8296809.0,1537084.0,0.0,-268826.0
MA,PHILLIPS MANOR NURSING HOME,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MI,FARMINGTON OPCO LLC,124.0,20053963.0,9406995.0,9572456.0,1283643.0,1936.0,-165461.0
MI,HOWELL OPCO LLC,125.0,18693789.0,10869069.0,10117429.0,1758867.0,5148.0,751640.0
MI,APPLEWOOD NURSING CENTER,150.0,16202794.0,13119503.0,13157242.0,2478571.0,14186.0,-37739.0
MI,WELLBRIDGE OF CLARKSTON LLC,100.0,15275631.0,7592060.0,9276166.0,2763581.0,0.0,-1684106.0
MN,LAKESHORE INN NURSING HOME,42.0,3123447.0,2717166.0,3245982.0,341002.0,0.0,-528816.0
MO,KABUL NURSING HOME  INC.,99.0,4312779.0,3958035.0,4077650.0,1008642.0,43488.0,-119615.0
MO,RIVER OAKS CARE CENTER,90.0,4262612.0,4211871.0,3873145.0,917252.0,194782.0,338726.0
NH,PLEASANT VIEW,174.0,10829169.0,8421294.0,7957632.0,2402704.0,0.0,463662.0
NH,LAFAYETTE CENTER,72.0,3853073.0,2872700.0,3096257.0,637842.0,0.0,-223557.0
NJ,COMPLETE CARE AT PHILLIPSBURG,60.0,3635763.0,3449184.0,3953823.0,379481.0,23435.0,-504639.0
NY,HIGHLAND VIEW CARE CNTR OPERATING CO,385.0,52540487.0,38242750.0,43180975.0,3449216.0,12848.0,-4938225.0
NY,WEDGEWOOD NURSING AND REHAB CTR,29.0,3699760.0,3346400.0,3378096.0,723807.0,11088.0,-31696.0
NY,DRNC OPERATION LLC D/B/A DELHI,176.0,17775361.0,14669874.0,16950016.0,2576700.0,14489.0,-2280142.0
NC,GATEWAY REHAB & HEALTHCARE,100.0,10612919.0,10103642.0,8100988.0,1454605.0,236160.0,2002654.0
OH,GREENBRIER SENIOR LIVING COMMUNITY,162.0,18110356.0,12244128.0,12179277.0,1646888.0,206370.0,64851.0
OH,PLEASANT RIDGE CARE CENTER,99.0,3703216.0,3388096.0,4743739.0,260104.0,7235.0,-1355643.0
OH,IVY WOODS HEALTH CARE,100.0,2476874.0,2724585.0,4284827.0,141972.0,186.0,-1560242.0
OH,AUSTINWOODS NURSING CENTER,123.0,10761890.0,9569465.0,10115085.0,1054256.0,0.0,-545620.0
OH,PEBBLE CREEK,150.0,22483764.0,16074968.0,14513799.0,2387715.0,102646.0,1561169.0
OH,CHAMBERLIN HEALTHCARE CENTER,162.0,5703897.0,4177755.0,6292896.0,127203.0,3710.0,-2115141.0
OH,WYANT WOODS CARE CENTER,180.0,18205470.0,14770114.0,12306082.0,511618.0,40976.0,2464032.0
OH,GRANDE POINTE HEALTHCARE COMMUNITY,176.0,21025066.0,14552219.0,13259658.0,1008296.0,91162.0,1292561.0
OH,SPRING MEADOWS NURSING & REHABILITN,99.0,9659720.0,7632052.0,8957649.0,937840.0,0.0,-1325597.0
OH,FALLING WATER HEALTHCARE CENTER,135.0,14213609.0,9931750.0,10032296.0,1505543.0,100146.0,-100546.0
OH,PARKVIEW HEALTHCARE CENTER,77.0,2279164.0,1669348.0,2467540.0,125247.0,5194.0,-798192.0
OH,HAMPTON WOODS NURSING CENTER,70.0,5551654.0,4880626.0,5848519.0,272498.0,0.0,-967893.0
OH,THE CENTER FOR REHAB AT HAMPTON WOOD,26.0,4013251.0,2719320.0,2928381.0,1756777.0,0.0,-209061.0
PA,SL VILLAGE AT SPRENKLE DRIVE,104.0,20393538.0,16815055.0,17786557.0,1680308.0,3896.0,-971502.0
PA,UNITED ZION RETIREMENT COMMUNITY,108.0,12532017.0,9364475.0,12195345.0,1376431.0,0.0,-2830870.0
PA,SL VILLAGE AT GETTYSBURG,60.0,8591033.0,7374001.0,9812916.0,833033.0,11872.0,-2438915.0
PA,CLAREMONT NURSING & REHAB CENTER,282.0,29877636.0,23437411.0,31003838.0,1042339.0,0.0,-7566427.0
PA,WHITE HORSE VILLAGE,59.0,5969915.0,5356428.0,35512302.0,1059475.0,0.0,-30155874.0
PA,THE REHAB AND NRSG CTR AT GREATER PI,120.0,23007396.0,11042158.0,14342430.0,1936759.0,10043.0,-3300272.0
PA,FORESTVIEW HEALTH CARE CENTER,115.0,16914524.0,15801982.0,19625316.0,592070.0,0.0,-3823334.0
PA,COMPLETE CARE AT LEHIGH,128.0,8780768.0,8133101.0,8976394.0,1519938.0,18047.0,-843293.0
RI,CHARLESGATE NURSING CENTER,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD,FIRESTEEL HEALTHCARE CENTER,150.0,12241628.0,8926728.0,9137248.0,2396647.0,0.0,-210520.0
SD,FOUNTAIN SPRINGS HEALTHCARE CENTER,90.0,13230677.0,10196786.0,9928350.0,3310473.0,15160.0,268436.0
TN,HARBOR VIEW NURSING & REHABILITATION,103.0,11063419.0,8394651.0,10604631.0,1124564.0,119934.0,-2209980.0
WV,BERKELEY SPRINGS CENTER,120.0,12442605.0,12482368.0,11906787.0,900427.0,21530.0,575581.0
WI,EDGEWATER HAVEN NURSING HOME,79.0,6357659.0,4540249.0,6248183.0,542529.0,0.0,-1707934.0
WI,NORTHERN LIGHTS HEALTH CARE CENTER,50.0,5153967.0,5491694.0,5580313.0,1100739.0,9004.0,-88619.0
WI,LADYSMITH LIVING CENTER  INC.,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,CHISOLM TRAIL NURSING CENTER,100.0,6034520.0,4873573.0,4541782.0,984499.0,7707.0,331791.0
TX,DESSAU HEALTHCARE  INC.,124.0,10656778.0,9650619.0,8961633.0,2379055.0,12775.0,688986.0
AZ,BROOKDALE SANTA CATALINA,282.0,5919600.0,14619039.0,17635712.0,2398479.0,6160.0,-3016673.0
CA,CHINO VALLEY HEALTH CARE CENTER,102.0,15407102.0,11001444.0,9878201.0,2623888.0,13621.0,1123243.0
CA,STOCKTON NURSING AND REHAB CENTER,119.0,14719760.0,13902455.0,13741653.0,2559779.0,0.0,160802.0
CA,ESCONDIDO CARE CENTER,180.0,16182376.0,16182376.0,16949598.0,2478716.0,12284.0,-767222.0
CA,FRESNO NURSING AND REHAB CENTER,65.0,7196391.0,6324703.0,6521921.0,1298539.0,0.0,-197218.0
CA,MEK LONG BEACH  LLC,99.0,12669732.0,10700425.0,10599157.0,1542431.0,9230.0,101268.0
CO,VILLA MANOR CARE CENTER,110.0,13442026.0,11022575.0,11377839.0,3232786.0,189477.0,-355264.0
DE,MILLCROFT RETIREMENT COMMUNITY,198.0,11666458.0,11003015.0,10886324.0,1801643.0,0.0,116691.0
GA,3004 SIGNATURE HEALTHCARE OF SAVANNA,120.0,11712544.0,9744411.0,9477199.0,1868749.0,244676.0,267212.0
ID,CANYON WEST OF CASCADIA,103.0,11580938.0,8419999.0,8116294.0,1297856.0,95084.0,303705.0
ID,COEUR DALENE OF CASCADIA,117.0,10082897.0,8475619.0,8247636.0,1329144.0,101186.0,227983.0
ID,MIDLAND NAMPA HEALTHCARE  INC.,112.0,17743398.0,16612872.0,12868316.0,2474686.0,119907.0,3744556.0
IL,MCLEAN COUNTY NURSING HOME,148.0,5702544.0,5702544.0,8544988.0,870136.0,0.0,-2842444.0
IL,APOSTOLIC CHRISTIAN HOME OF EUREKA,109.0,7815903.0,7469452.0,8931225.0,164488.0,0.0,-1461773.0
IL,ILLINI RESTORATIVE CARE CENTER,92.0,7867686.0,5526518.0,7413929.0,1832375.0,0.0,-1887411.0
IN,PLAINFIELD HEALTH CARE CENTER,189.0,10868081.0,9419922.0,10213709.0,2301461.0,194317.0,-793787.0
IN,MAPLE MANOR CHRISTIAN HOME  INC.,57.0,5269112.0,4932213.0,5597163.0,315251.0,8096.0,-664950.0
IA,GYPSUM CREEK HEALTHCARE  INC.,65.0,5876508.0,5471501.0,4929200.0,1578664.0,60324.0,542301.0
IA,RIVERSIDE HEALTHCARE  INC.,120.0,4720439.0,4203611.0,4571026.0,788353.0,56189.0,-367415.0
IA,WHEATLAND MANOR,44.0,3635345.0,3379553.0,3498192.0,406499.0,0.0,-118639.0
IA,WESLEY - HALCYON HOUSE,54.0,6794733.0,5940786.0,9663300.0,948411.0,0.0,-3722514.0
IA,WESLEY - WESLEY ACRES,80.0,11061471.0,24267424.0,36326451.0,1670443.0,0.0,-12059027.0
IA,GOLDENROD MANOR CARE CENTER,45.0,2503608.0,2405016.0,2390467.0,273555.0,12800.0,14549.0
IA,RAMSEY VILLAGE,78.0,7881361.0,7510340.0,10808518.0,1546699.0,0.0,-3298178.0
KS,STONEYBROOK RETIREMENT COMMUNITY,60.0,4440423.0,3955871.0,4725910.0,506880.0,57102.0,-770039.0
KS,BIG BLUE HEALTHCARE  INC.,153.0,12504779.0,9747945.0,9750015.0,968928.0,40796.0,-2070.0
KS,OTTAWA HEALTHCARE  INC.,144.0,10346336.0,8790557.0,8295008.0,1905117.0,85787.0,495549.0
KS,ANEW HEALTHCARE EASTON,45.0,2340150.0,2340150.0,2327420.0,434303.0,17745.0,12730.0
MA,WESTFIELD GARDENS NURSING & REHAB,80.0,7518734.0,4523349.0,6064582.0,1136817.0,1023.0,-1541233.0
MA,CHS OF WALTHAM  INC.,123.0,10053615.0,8390000.0,9814000.0,2307426.0,0.0,-1424000.0
MN,GOOD SAMARITAN SOCIETY INVER GROVE,46.0,4208821.0,3480053.0,4316286.0,264009.0,0.0,-836233.0
MO,BELLEVIEW VALLEY NURSING HOME,122.0,5545434.0,5340193.0,5967569.0,62276.0,0.0,-627376.0
MO,INDEPENDENCE HEALTH SYSTEM  INC.,228.0,7509649.0,7413954.0,7689874.0,427641.0,928.0,-275920.0
MO,ANEW HEALTHCARE SAVANNAH,88.0,1661197.0,1661197.0,1313968.0,421438.0,0.0,347229.0
NE,STANTON LAKE HEALTHCARE  INC.,63.0,3152355.0,3173898.0,3244637.0,611900.0,38114.0,-70739.0
NE,MONROE HEALTHCARE INC,87.0,6469573.0,6290108.0,5663126.0,1485430.0,93975.0,626982.0
NE,LINDAHL HEALTHCARE  INC.,92.0,5151806.0,5083811.0,4345071.0,872519.0,62527.0,738740.0
NE,RANDOLPH HEALTHCARE  INC.,54.0,4061261.0,4024967.0,3451442.0,543935.0,34121.0,573525.0
NY,ST. ANNS NURSING HOME-HERITAGE,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PA,BROOKVIEW HEALTH CARE CENTER,152.0,24196996.0,21574589.0,32320003.0,1438967.0,0.0,-10745414.0
PA,SOUTHWESTERN NURSING AND REHAB,274.0,8547907.0,8145237.0,10995180.0,777696.0,0.0,-2849943.0
PA,RIVERS EDGE REHAB & HEALTHCARE,120.0,12494253.0,11876055.0,11837924.0,2024502.0,21319.0,38131.0
RI,SAINT CLARE HOME,50.0,13179221.0,9407017.0,11455662.0,664792.0,7208.0,-2048645.0
SD,WHEAT CREST HILLS HEALTHCARE CENTER,52.0,6072059.0,4154505.0,3576599.0,424435.0,0.0,577906.0
WA,WOODLAND CONVALESCENT CENTER,62.0,4861670.0,4922367.0,5358534.0,350809.0,9613.0,-436167.0
WA,BAYVIEW MANOR,50.0,6123683.0,5317087.0,22247202.0,1838735.0,0.0,-16930115.0
CA,CLEARWATER HEALTHCARE CENTER,120.0,17255678.0,16290375.0,16689297.0,3717764.0,14252.0,-398922.0
CA,BROOKDALE RANCHO MIRAGE,201.0,540432.0,672004.0,1354979.0,395034.0,0.0,-682975.0
TX,HERITAGE PLACE OF DECATUR,60.0,2261505.0,2345962.0,3029884.0,407200.0,0.0,-683922.0
TX,JUNIPER VILLAGE AT SPICEWOOD SUMMIT,155.0,5221877.0,5221877.0,8980999.0,1255888.0,0.0,-3759122.0
TX,JUNIPER VILLAGE AT LINCOLN HEIGHTS,143.0,7441322.0,7441322.0,8604119.0,2396935.0,0.0,-1162797.0
AR,CHAPEL RIDGE HEALTH AND REHAB,157.0,8042847.0,6792737.0,7253171.0,1137438.0,0.0,-460434.0
CA,ROYAL VISTA CARE CENTER,99.0,6545101.0,4789045.0,7499979.0,795595.0,0.0,-2710934.0
CA,COUNTRY VILLA PLAZA HC,145.0,20088324.0,16903881.0,15776555.0,6086760.0,0.0,1127326.0
CA,HACIENDA REHAB & HEALTHCARE CENTER,131.0,9545849.0,7082945.0,8418859.0,1170486.0,0.0,-1335914.0
CA,SHERMAN VILLAGE HEALTH CARE CENTER,108.0,23297066.0,16364463.0,14440735.0,1982173.0,827.0,1923728.0
CO,SKYLINE PINES CARE CENTER,545.0,5568021.0,20491785.0,22582247.0,1370571.0,0.0,-2090462.0
CT,PLAINVILLE HEALTH CARE CENTER INC.,160.0,13445784.0,11266452.0,11551030.0,2191393.0,19558.0,-284578.0
DE,HARRISON SENIOR LIVING AT GEORGETOWN,139.0,15344338.0,11192371.0,12583884.0,3970264.0,26276.0,-1391513.0
DE,WESTMINSTER VILLAGE/DOVER,61.0,19182850.0,16486324.0,16670631.0,1643894.0,0.0,-184307.0
DE,BROADMEADOW HEALTHCARE SERVICES,120.0,21335462.0,17119622.0,15312820.0,6334021.0,0.0,1806802.0
FL,STRATFORD COURT AT BOCA POINTE,527.0,24242019.0,22325909.0,24918880.0,5115862.0,22656.0,-2592971.0
GA,SAVANNAH BEACH HEALTH AND REHAB,50.0,3808064.0,3608850.0,3505123.0,800516.0,218053.0,103727.0
HI,ARCADIA RETIREMENT CENTER -HCC,91.0,12313942.0,12051067.0,13216048.0,1101212.0,0.0,-1164981.0
ID,GEM HEALTHCARE  INC.,74.0,5590831.0,5266514.0,4543590.0,406482.0,9299.0,722924.0
ID,ASPEN PARK OF CASCADIA,70.0,8573493.0,6388132.0,6041926.0,2026935.0,183334.0,346206.0
IL,HERITAGE MANOR PANA  LLC,128.0,11080050.0,8131084.0,9105736.0,2387704.0,190829.0,-974652.0
IL,THE CITADEL OF STERLING,121.0,11349593.0,6902967.0,7115462.0,1911335.0,130714.0,-212495.0
IL,HERITAGE MANOR STAUNTON  LLC,90.0,4408356.0,3395951.0,3993241.0,1210134.0,59980.0,-597290.0
IL,CLARK MANOR,267.0,34095220.0,18373084.0,19390067.0,1630372.0,290396.0,-1016983.0
IL,HERITAGE MANOR - MT. ZION  LLC,71.0,7763267.0,5748068.0,6394787.0,2207151.0,115436.0,-646719.0
IL,HERITAGE MANOR-ROBINSON  LLC,67.0,4461272.0,3416476.0,4474754.0,1344054.0,95984.0,-1058278.0
IL,STEPHENSON COUNTY NURSING CENTER,148.0,2535065.0,2535065.0,5616534.0,145125.0,0.0,-3081469.0
IL,GOOD SAMARITAN PONTIAC,90.0,6654542.0,6654542.0,7085808.0,971440.0,16779.0,-431266.0
IL,BARTON W. STONE JACKSONVILLE  LLC,199.0,12382383.0,9136602.0,11433455.0,3142794.0,229817.0,-2296853.0
IL,CENTER HOME FOR HISPANIC ELDERLY,156.0,7657623.0,7657622.0,9124739.0,999081.0,230326.0,-1467117.0
IN,CAROLETON HEALTHCARE CENTER,50.0,5769167.0,6199882.0,6141171.0,2103284.0,217968.0,58711.0
IN,DIVERSICARE OF PROVIDENCE,172.0,14809284.0,11414710.0,16156892.0,3667878.0,284512.0,-4742182.0
IN,OTTERBEIN FRANKLIN SENIOR LIFE COMM,208.0,25265243.0,20924742.0,23144713.0,1457080.0,38485.0,-2219971.0
IN,HOMESTEAD HEALTHCARE CENTER,130.0,10199933.0,8922923.0,8749216.0,1010540.0,197725.0,173707.0
IA,HOLY SPIRIT RETIREMENT HOME,94.0,12018415.0,8894544.0,8250909.0,1429795.0,0.0,643635.0
IA,NORTHCREST LIVING CENTER,62.0,5691510.0,5137024.0,4867491.0,861014.0,12800.0,269533.0
IA,ARBOR SPRINGS,56.0,6371758.0,6096729.0,6465393.0,312530.0,0.0,-368664.0
KS,HOLIDAY RESORT OF EMPORIA,120.0,7901775.0,7135953.0,9681887.0,1081931.0,109247.0,-2545934.0
KS,VILLAGE SHALOM,76.0,19425889.0,16612747.0,27451342.0,1442513.0,0.0,-10838595.0
KS,WELLSPRINGS OF WESTMORELAND,43.0,2044232.0,2044232.0,2812484.0,359582.0,20003.0,-768252.0
ME,DOVER FOXCROFT HEALTHCARE LLC,107.0,8485310.0,7272760.0,8358959.0,909188.0,13999.0,-1086199.0
ME,PINNACLE AT SANFORD,86.0,6667738.0,5370318.0,6777565.0,833566.0,0.0,-1407247.0
ME,PINNACLE GROUP OF HUDSON VALLEY IV L,73.0,8331783.0,6238693.0,7156151.0,822214.0,5204.0,-917458.0
MD,LORIEN NRSG & REHAB CTR- BEL AIR,219.0,17220433.0,12613071.0,15132065.0,3255439.0,23680.0,-2518994.0
MD,LORIEN NRSG & REHAB CTR - TANEYTOWN,132.0,10683884.0,9624269.0,10759263.0,1790849.0,22842.0,-1134994.0
MD,INGLESIDE AT KING FARM,410.0,33009210.0,32713720.0,41918624.0,637243.0,0.0,-9204904.0
MA,HOLDEN NURSING HOME INC.,123.0,23685031.0,15403222.0,17481965.0,2807883.0,0.0,-2078743.0
MA,RIVER TERRACE OPERATOR LLC,82.0,10000255.0,9436565.0,8649395.0,2674603.0,23179.0,787170.0
MA,WESTBOROUGH HEALTHCARE,117.0,18964052.0,9807406.0,10471938.0,2094554.0,8904.0,-664532.0
MA,PORT HEALTHCARE CENTER,123.0,15620273.0,13305932.0,14121148.0,5086650.0,17257.0,-815216.0
MA,HANNAH DUSTON HEALTH CARE CTR.,128.0,13232326.0,11938275.0,12884536.0,2644694.0,22891.0,-946261.0
MA,ERNC OPERATING LLC,183.0,22860789.0,10907205.0,12402468.0,1363752.0,0.0,-1495263.0
MA,SOUTH DENNIS HEALTHCARE,128.0,12229692.0,7993662.0,9287436.0,2941265.0,3926.0,-1293774.0
MA,SACHEM CENTER FOR HEALTH & REHAB,111.0,13546630.0,9210147.0,11539176.0,2118599.0,0.0,-2329029.0
MA,OAKDALE REHAB & SKILLED NURSING CTR,92.0,11623441.0,8639326.0,9875269.0,1942014.0,0.0,-1235943.0
MA,SACRED HEART HOME,197.0,22522337.0,14072540.0,14441704.0,866296.0,0.0,-369164.0
MA,ST FRANCIS REHAB AND NSG CENTER,137.0,21531850.0,13455062.0,16157341.0,2518749.0,412.0,-2702279.0
MA,MADONNA MANOR  INC.,129.0,11279106.0,7343819.0,10231083.0,515394.0,0.0,-2887264.0
MA,HOLYOKE CARE CENTER LLC,125.0,11775940.0,11557844.0,13094665.0,370953.0,0.0,-1536821.0
MA,NEMASKET HEALTHCARE CENTER,102.0,12123966.0,10619861.0,10949203.0,3467025.0,7099.0,-329342.0
MI,WEST BLOOMFIELD SNF LLC,140.0,16782761.0,11891845.0,15418489.0,3462583.0,0.0,-3526644.0
MI,MILFORD OPCO  LLC,111.0,14601595.0,10213382.0,11406539.0,2008161.0,2427.0,-1193157.0
MN,ECUMEN LAKESHORE,60.0,14078121.0,7169602.0,13600113.0,4977619.0,12672.0,-6430511.0
MN,FAIRVIEW NURSING HOME,55.0,6555704.0,5701242.0,6256107.0,1213381.0,6950.0,-554865.0
MN,ECUMEN - VILLAGES OF NORTH BRANCH,67.0,5326534.0,5037207.0,10294886.0,137488.0,0.0,-5257679.0
MN,PATHSTONE LIVING,69.0,11459789.0,8652064.0,14106184.0,2264091.0,14776.0,-5454120.0
MN,EPISCOPAL CHURCH HOME,131.0,18532526.0,17067015.0,17777394.0,2373573.0,0.0,-710379.0
MN,PREMIER HEALTHCARE MANAGEMENT OF SAN,50.0,5807256.0,5372715.0,6161564.0,614680.0,853.0,-788849.0
MN,EMMANUEL NURSING HOME,102.0,10765178.0,8629685.0,14711105.0,683885.0,15128.0,-6081420.0
MN,EVANSVILLE CARE CAMPUS LLC,37.0,3047423.0,2796096.0,3292760.0,281728.0,7326.0,-496664.0
MN,HARMONY HEALTHCARE,43.0,3241870.0,3082769.0,3515792.0,604744.0,0.0,-433023.0
NH,PLEASANT VALLEY,112.0,24412397.0,8375898.0,9434122.0,1713334.0,5913.0,-1058224.0
NJ,HOUSE OF THE GOOD SHEPHERD,62.0,10887600.0,8630340.0,12054603.0,489806.0,23823.0,-3424263.0
NJ,SAINT CATHERINE OF SIENA,30.0,3398000.0,3398000.0,3597321.0,256012.0,0.0,-199321.0
NY,BAINBRIDGE NURSING HOME,200.0,22095295.0,25364528.0,24606500.0,3008399.0,2992.0,758028.0
PA,TOWNE MANOR EAST,120.0,11522061.0,10460666.0,11830619.0,771288.0,28602.0,-1369953.0
PA,WESLEY ENHANCED LIVING MAINLINE,60.0,17285308.0,15468914.0,19001715.0,923171.0,1299.0,-3532801.0
PA,OAKWOOD HEIGHTS,106.0,11657103.0,9093918.0,9713872.0,571538.0,5751.0,-619954.0
PA,THE MIDDLETOWN HOME,166.0,17016904.0,12515331.0,14551376.0,843979.0,0.0,-2036045.0
PA,HERITAGE TOWERS,60.0,18782323.0,16520479.0,16314880.0,706935.0,742.0,205599.0
PA,BELLA HEALTHCARE CENTER,120.0,12974346.0,7938963.0,9106120.0,1351975.0,20106.0,-1167157.0
VT,BARRE GARDENS,96.0,13629815.0,10080230.0,10144500.0,2823681.0,0.0,-64270.0
WI,OAKRIDGE GARDENS NURSING CENTER,108.0,1351352.0,1051828.0,4176736.0,173283.0,0.0,-3124908.0
WI,FAIRHAVEN CORPORATION - WISCONSIN,82.0,5023275.0,4123417.0,10533246.0,1131589.0,0.0,-6409829.0
WI,VILLA LORETTO NURSING HOME,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,PLYMOUTH HEALTH SERVICES,60.0,3479804.0,2157399.0,2837502.0,402450.0,580.0,-680103.0
WI,FPG & LCD LLC,25.0,3349765.0,2961920.0,2983517.0,1158312.0,0.0,-21597.0
CA,CASA DORINDA CONVALESCENT HOSPITAL,90.0,29386511.0,29518389.0,31376245.0,713638.0,0.0,-1857856.0
CA,COLLEGE VISTA CONVALESCENT HOSPITAL,49.0,10614618.0,9276937.0,8550603.0,6319606.0,0.0,726334.0
CA,GLENDALE HEALTHCARE CENTER,48.0,6840036.0,6907062.0,6404405.0,2671991.0,0.0,502657.0
CA,BAYSHIRE CARLSBAD,45.0,6667260.0,6001754.0,3905680.0,3835871.0,0.0,2096074.0
